,FundingRate,LongPct,LongShortRatio,ShortPct,etf_flow_proxy,FundingRate_EMA3,FundingRate_Pct90d
2021-09-22,0.0001,,,,,0.0001,0.5006944444444444
2021-09-23,7.655125e-05,,,,,7.655831691702207e-05,0.19251543209876543
2021-09-24,-4.109666666666666e-05,,,,,-3.857420816816487e-05,0.03001543209876543
2021-09-25,8.292083333333333e-05,,,,,8.040548115362477e-05,0.41157407407407404
2021-09-26,4.3915416666666666e-05,,,,,4.87324173162171e-05,0.2917438271604938
2021-09-27,0.0001,,,,,9.516882640259469e-05,0.6185185185185185
2021-09-28,5.175625e-05,,,,,5.186840448762435e-05,0.1915895061728395
2021-09-29,4.6507916666666666e-05,,,,,4.820676859836208e-05,0.24251543209876544
2021-09-30,9.776875e-05,,,,,9.627400316628925e-05,0.6150462962962963
2021-10-01,3.6666666666666666e-05,,,,,3.637100338015972e-05,0.3183641975308642
2021-10-02,4.883791666666666e-05,,,,,5.051767195836723e-05,0.3508487654320988
2021-10-03,9.83075e-05,,,,,9.66071483234667e-05,0.7832561728395061
2021-10-04,0.0001,,,,,9.999999979777028e-05,0.7845679012345679
2021-10-05,2.9879583333333338e-05,,,,,3.398743312835692e-05,0.3375771604938272
2021-10-06,9.590041666666666e-05,,,,,9.179256736084421e-05,0.7206018518518519
2021-10-07,0.000231505,,,,,0.0002220655054413816,0.896682098765432
2021-10-08,0.00024185833333333333,,,,,0.00024984159971620177,0.9292438271604938
2021-10-09,0.00012048041666666666,,,,,0.000119563865861243,0.7206018518518519
2021-10-10,0.00013180916666666667,,,,,0.0001341643330431302,0.6508487654320988
2021-10-11,0.0001,,,,,0.00010001761211445926,0.5195987654320987
2021-10-12,0.0001,,,,,0.00010000000000104977,0.49374999999999997
2021-10-13,0.0001,,,,,0.0001,0.4627314814814815
2021-10-14,0.00016159791666666668,,,,,0.00015855493648529053,0.6925925925925926
2021-10-15,0.00019198416666666666,,,,,0.0001949406205687634,0.6108024691358025
2021-10-16,0.00037524708333333334,,,,,0.0003615074511190625,0.9066358024691358
2021-10-17,0.00038514541666666665,,,,,0.0003847142619694244,0.9169753086419753
2021-10-18,0.0002497441666666667,,,,,0.0002639614722950813,0.6097993827160494
2021-10-19,0.00011658000000000001,,,,,0.00011661194348070853,0.37067901234567896
2021-10-20,0.00025527458333333335,,,,29871900.0,0.00023327386160723032,0.49830246913580245
2021-10-21,0.00062533875,,,,20499700.0,0.0006256210123502529,0.9564043209876543
2021-10-22,0.0003161270833333333,,,,11914400.0,0.00032820602050218556,0.6712962962962963
2021-10-23,0.00020135333333333333,,,,11914400.0,0.00020792986376003546,0.48981481481481487
2021-10-24,0.0003283366666666666,,,,11914400.0,0.0003218677328232843,0.6453703703703704
2021-10-25,0.00029513708333333335,,,,7522900.0,0.0003013942375627796,0.5308641975308642
2021-10-26,0.0005075929166666667,,,,6142400.0,0.0004917038628033839,0.8155864197530863
2021-10-27,0.0003008833333333334,,,,6527000.0,0.0003146077163378961,0.4459876543209877
2021-10-28,0.00013271208333333334,,,,7176600.0,0.00013659603172288634,0.1650462962962963
2021-10-29,0.0002210133333333333,,,,7049000.0,0.00021923686662372142,0.435570987654321
2021-10-30,0.00025953291666666665,,,,7049000.0,0.0002573313202906767,0.4738425925925926
2021-10-31,0.00036430125000000007,,,,7049000.0,0.0003557126739224585,0.612037037037037
2021-11-01,0.0003972858333333333,,,,6042100.0,0.0003919936165863876,0.6680555555555556
2021-11-02,0.00030834291666666664,,,,6106400.0,0.0003120642686594695,0.5167438271604938
2021-11-03,0.0005157354166666667,,,,5160000.0,0.0005224790830212396,0.7676697530864197
2021-11-04,0.00047077958333333335,,,,4282300.0,0.000464569442471683,0.8021604938271606
2021-11-05,0.00025085875,,,,3022000.0,0.00025311360261869086,0.3627314814814815
2021-11-06,0.00045208125000000004,,,,3022000.0,0.00045343276803867636,0.7216820987654321
2021-11-07,0.00030330041666666666,,,,3022000.0,0.0003034331026758165,0.44506172839506175
2021-11-08,0.0004179870833333333,,,,8171800.0,0.0004132647871814531,0.7145061728395062
2021-11-09,0.00047376166666666665,,,,7763000.0,0.00046590592605614384,0.6972993827160493
2021-11-10,0.00053648,,,,9954400.0,0.0005406458981096304,0.7527006172839505
2021-11-11,0.00019829458333333333,,,,3247200.0,0.00021325181584969547,0.14629629629629629
2021-11-12,0.00030084166666666663,,,,7672600.0,0.0002945348904608279,0.2929783950617284
2021-11-13,0.00022738666666666666,,,,7672600.0,0.00023361067464097683,0.1840277777777778
2021-11-14,0.0001283375,,,,7672600.0,0.00013203399880592074,0.05169753086419753
2021-11-15,0.00025825541666666665,,,,6204300.0,0.00024664596733646086,0.39513888888888893
2021-11-16,0.0001974925,,,,8119300.0,0.00021037127389148674,0.2199074074074074
2021-11-17,0.00011051666666666667,,,,7245800.0,0.00011050676730590705,0.11141975308641976
2021-11-18,0.00010360208333333333,,,,11930400.0,0.0001031017502460937,0.14421296296296296
2021-11-19,0.0001,,,,6827900.0,0.00010051056312121951,0.14166666666666666
2021-11-20,0.0001,,,,6827900.0,0.00010000000003043193,0.18611111111111112
2021-11-21,0.0001,,,,6827900.0,0.0001,0.23055555555555554
2021-11-22,0.0001,,,,10940500.0,0.0001,0.2716049382716049
2021-11-23,0.00010965666666666666,,,,6421000.0,0.00010964727316538494,0.40771604938271605
2021-11-24,0.00010586249999999999,,,,5460200.0,0.00010504093646947184,0.4412037037037037
2021-11-25,0.00014311250000000002,,,,5460200.0,0.0001431488646320812,0.8204475308641975
2021-11-26,0.0002019054166666667,,,,5211600.0,0.00020262285359485136,0.7189814814814816
2021-11-27,0.00010274666666666666,,,,5211600.0,0.00010282381169683854,0.46720679012345684
2021-11-28,0.0001,,,,5211600.0,0.0001000000104413715,0.35895061728395067
2021-11-29,0.00013591333333333333,,,,6690000.0,0.00013144170247395896,0.5669753086419753
2021-11-30,0.0001667875,,,,6746800.0,0.00017125890456930017,0.5796296296296296
2021-12-01,0.00018076083333333333,,,,6683000.0,0.0001806988401022149,0.7127314814814815
2021-12-02,0.00012231625,,,,4670600.0,0.0001223783939944013,0.5037037037037037
2021-12-03,0.00015578083333333333,,,,14049100.0,0.00014866559175705278,0.5837191358024691
2021-12-04,7.264041666666666e-05,,,,14049100.0,8.271141484651517e-05,0.13441358024691358
2021-12-05,8.794875e-05,,,,14049100.0,8.499633041290928e-05,0.1585648148148148
2021-12-06,0.0001,,,,8017300.0,9.999673851050917e-05,0.3731481481481482
2021-12-07,7.992333333333333e-05,,,,5064600.0,7.993309809983206e-05,0.29776234567901233
2021-12-08,0.0001,,,,6224900.0,9.999023523388891e-05,0.4601851851851852
2021-12-09,0.0001,,,,7156600.0,9.999999999941798e-05,0.4666666666666666
2021-12-10,0.0001,,,,8618700.0,9.999999999999999e-05,0.4668981481481482
2021-12-11,0.0001,,,,8618700.0,9.999999999999999e-05,0.4900462962962963
2021-12-12,0.0001,,,,8618700.0,9.999999999999999e-05,0.5112654320987654
2021-12-13,0.0001,,,,9171400.0,9.999999999999999e-05,0.5393518518518519
2021-12-14,6.600625000000001e-05,,,,7042600.0,6.648670030608774e-05,0.2802469135802469
2021-12-15,0.0001,,,,9616800.0,9.951954972254934e-05,0.5967592592592593
2021-12-16,0.0001,,,,5015400.0,9.999999997136295e-05,0.5621141975308642
2021-12-17,8.44775e-05,,,,6895200.0,8.667767578125e-05,0.4032407407407408
2021-12-18,8.724708333333333e-05,,,,6895200.0,8.571140939415549e-05,0.11095679012345679
2021-12-19,9.08175e-05,,,,6895200.0,9.015301665704406e-05,0.4219907407407408
2021-12-20,0.0001,,,,4705400.0,9.99999815008849e-05,0.6
2021-12-21,9.728e-05,,,,3273900.0,9.72800103354443e-05,0.4694444444444444
2021-12-22,0.0001,,,,3629600.0,9.999998966455521e-05,0.6148148148148148
2021-12-23,7.924333333333333e-05,,,,5727700.0,8.172609877149203e-05,0.31550925925925927
2021-12-24,9.750750000000001e-05,,,,5727700.0,9.502473485838962e-05,0.6194444444444445
2021-12-25,0.0001,,,,5727700.0,9.999999970345109e-05,0.6368055555555556
2021-12-26,0.0001,,,,5727700.0,9.999999999999998e-05,0.6196759259259259
2021-12-27,0.0001,,,,4773700.0,9.999999999999999e-05,0.6185185185185185
2021-12-28,0.0001,,,,7170700.0,9.999999999999999e-05,0.6184413580246914
2021-12-29,0.0001,,,,4398600.0,9.999999999999999e-05,0.5935185185185184
2021-12-30,0.0001,,,,4659800.0,9.999999999999999e-05,0.5533179012345679
2021-12-31,5.6326666666666664e-05,,,,5522200.0,5.632683261642854e-05,0.3768518518518518
2022-01-01,0.0001,,,,5522200.0,9.999983405024802e-05,0.5527777777777777
2022-01-02,0.0001,,,,5522200.0,9.999999999999011e-05,0.5462962962962963
2022-01-03,0.0001,,,,5205600.0,9.999999999999999e-05,0.5385030864197531
2022-01-04,0.0001,,,,6253900.0,9.999999999999999e-05,0.518287037037037
2022-01-05,0.0001,,,,10718700.0,9.999999999999999e-05,0.5166666666666667
2022-01-06,0.0001,,,,6675300.0,9.999999999999999e-05,0.5166666666666667
2022-01-07,0.0001,,,,9618100.0,9.999999999999999e-05,0.5166666666666667
2022-01-08,0.0001,,,,9618100.0,9.999999999999999e-05,0.5166666666666667
2022-01-09,0.0001,,,,9618100.0,9.999999999999999e-05,0.5166666666666667
2022-01-10,8.174e-05,,,,12742500.0,8.175776237487793e-05,0.3620370370370371
2022-01-11,9.239916666666668e-05,,,,8372200.0,9.238561269230222e-05,0.3892746913580247
2022-01-12,-1.4737500000000003e-06,,,,6993300.0,4.890363581763468e-06,0.05640432098765433
2022-01-13,-4.354583333333333e-06,,,,6406900.0,-4.074724462929549e-06,0.23387345679012347
2022-01-14,-4.775708333333334e-05,,,,7138100.0,-4.745761797135917e-05,0.0695216049382716
2022-01-15,4.659416666666667e-05,,,,7138100.0,4.269259049357764e-05,0.355787037037037
2022-01-16,3.680416666666666e-05,,,,7138100.0,3.643565364798449e-05,0.2743055555555555
2022-01-17,5.866833333333334e-05,,,,7138100.0,5.600175318816227e-05,0.4452932098765432
2022-01-18,9.99925e-05,,,,5490100.0,9.998152962064266e-05,0.6664351851851852
2022-01-19,8.533791666666667e-05,,,,5608600.0,8.533794187942324e-05,0.6680555555555555
2022-01-20,0.0001,,,,8127200.0,9.999996828889003e-05,0.7814814814814813
2022-01-21,7.811208333333333e-05,,,,14546700.0,7.885720737457086e-05,0.5689043209876543
2022-01-22,4.283083333333333e-05,,,,14546700.0,4.210490872433528e-05,0.45979938271604937
2022-01-23,2.8725416666666668e-05,,,,14546700.0,3.3527125540419944e-05,0.4190586419753086
2022-01-24,4.512291666666667e-05,,,,19580500.0,4.237966535114004e-05,0.4324845679012346
2022-01-25,3.4615833333333335e-05,,,,14666800.0,4.081580127088222e-05,0.4668981481481482
2022-01-26,-1.5860833333333332e-05,,,,16864700.0,-1.8258233657183175e-05,0.09282407407407407
2022-01-27,-7.393666666666667e-05,,,,10216500.0,-7.249422454212509e-05,0.036111111111111115
2022-01-28,3.362541666666666e-05,,,,8518700.0,2.925551690103762e-05,0.3878858024691358
2022-01-29,8.82375e-06,,,,8518700.0,1.1272859034022703e-05,0.32337962962962963
2022-01-30,7.885541666666667e-05,,,,8518700.0,7.345500275832568e-05,0.7137345679012346
2022-01-31,-1.363333333333333e-05,,,,5328500.0,-7.112097949062617e-06,0.3114197530864197
2022-02-01,-9.342916666666665e-06,,,,5361600.0,-9.132480099500094e-06,0.36882716049382713
2022-02-02,3.3866666666666665e-05,,,,4222400.0,3.021228996850669e-05,0.5886574074074075
2022-02-03,-2.2657916666666665e-05,,,,3561700.0,-2.093559752944867e-05,0.3527777777777778
2022-02-04,4.83125e-06,,,,13078400.0,9.04985670140902e-08,0.4953703703703704
2022-02-05,9.258291666666667e-05,,,,13078400.0,9.252260766563806e-05,0.8935185185185185
2022-02-06,0.0001,,,,13078400.0,9.99999839547589e-05,0.9027777777777778
2022-02-07,-1.4129166666666663e-06,,,,10917000.0,6.712440308977205e-06,0.39166666666666666
2022-02-08,9.182625e-05,,,,4576000.0,8.370089399585766e-05,0.8223765432098765
2022-02-09,6.516333333333333e-05,,,,3774400.0,6.719433708335324e-05,0.5122685185185185
2022-02-10,5.3720416666666665e-05,,,,11501800.0,5.172774537450097e-05,0.5881944444444445
2022-02-11,-2.5145833333333336e-05,,,,10060500.0,-1.7840861820166587e-05,0.24899691358024692
2022-02-12,9.264875000000001e-05,,,,10060500.0,8.530544593334027e-05,0.7744598765432099
2022-02-13,7.732083333333333e-05,,,,10060500.0,7.864467536278242e-05,0.5042438271604938
2022-02-14,6.358375e-05,,,,5875500.0,6.37527172718252e-05,0.429320987654321
2022-02-15,2.6082916666666667e-05,,,,3897500.0,2.6523754534634985e-05,0.3962962962962963
2022-02-16,9.810916666666667e-05,,,,4197600.0,9.617551884951718e-05,0.7600308641975309
2022-02-17,0.0001,,,,7666000.0,9.999999977204316e-05,0.774074074074074
2022-02-18,-1.3287916666666667e-05,,,,9924100.0,-8.728047808160398e-06,0.16087962962962962
2022-02-19,5.486791666666667e-05,,,,9924100.0,5.128412695084227e-05,0.45671296296296293
2022-02-20,1.3301249999999999e-05,,,,9924100.0,1.9578073941044627e-05,0.291820987654321
2022-02-21,-7.47916666666669e-07,,,,9924100.0,-2.3838726632700004e-06,0.25362654320987654
2022-02-22,-1.9098333333333333e-05,,,,6807300.0,-1.927220010765628e-05,0.2094135802469136
2022-02-23,-6.175708333333334e-05,,,,8870500.0,-6.161511148952644e-05,0.13572530864197532
2022-02-24,-6.0150833333333334e-05,,,,16154000.0,-5.770975534201333e-05,0.21358024691358024
2022-02-25,6.114416666666667e-05,,,,7294900.0,5.685182356736529e-05,0.6520833333333333
2022-02-26,8.706333333333334e-05,,,,7294900.0,8.431595493128836e-05,0.7503858024691358
2022-02-27,2.3346666666666668e-05,,,,7294900.0,2.678461057052741e-05,0.4506172839506173
2022-02-28,-0.00012503875000000002,,,,13625700.0,-0.00012304039608801242,0.10054012345679013
2022-03-01,7.481916666666668e-05,,,,11998800.0,7.073354593011363e-05,0.8003086419753087
2022-03-02,6.497666666666666e-05,,,,7551100.0,6.263964762085453e-05,0.7604166666666666
2022-03-03,0.0001,,,,11761100.0,9.999993331994003e-05,0.8898148148148147
2022-03-04,0.0001,,,,8665200.0,9.999999999999603e-05,0.8453703703703703
2022-03-05,7.218666666666667e-05,,,,8665200.0,7.564975260416666e-05,0.6615740740740741
2022-03-06,1.48e-05,,,,8665200.0,1.4697627360557672e-05,0.32901234567901233
2022-03-07,-3.4915e-05,,,,9189100.0,-3.2775965110776185e-05,0.19320987654320987
2022-03-08,7.243625e-05,,,,7486100.0,6.69365863419494e-05,0.6400462962962963
2022-03-09,9.059666666666667e-05,,,,7202600.0,9.059660247494299e-05,0.6908179012345679
2022-03-10,3.192e-05,,,,4262700.0,3.977488129416719e-05,0.4601851851851852
2022-03-11,-4.8897083333333326e-05,,,,4508100.0,-5.433811134470713e-05,0.18580246913580245
2022-03-12,9.308333333333342e-07,,,,4508100.0,4.147169689027788e-06,0.2470679012345679
2022-03-13,-3.3008333333333334e-05,,,,4508100.0,-3.210043589569114e-05,0.20671296296296296
2022-03-14,-4.352041666666666e-05,,,,3494200.0,-4.698955245855068e-05,0.23549382716049383
2022-03-15,6.104208333333333e-05,,,,5141500.0,5.837927904623434e-05,0.6662808641975309
2022-03-16,8.4125e-05,,,,7204500.0,8.373224721660887e-05,0.8161265432098767
2022-03-17,0.0001,,,,2516200.0,9.998658544953648e-05,0.8768518518518519
2022-03-18,6.87325e-05,,,,5578200.0,6.875958891470743e-05,0.6671296296296297
2022-03-19,0.0001,,,,5578200.0,9.997291108610764e-05,0.8081018518518519
2022-03-20,0.0001,,,,5578200.0,9.999999999838538e-05,0.7924382716049383
2022-03-21,3.404875e-05,,,,4770000.0,3.825683011372884e-05,0.46620370370370373
2022-03-22,9.579458333333335e-05,,,,5701900.0,9.1586503721088e-05,0.7561728395061729
2022-03-23,9.129083333333333e-05,,,,5161100.0,9.252527944643321e-05,0.6427469135802469
2022-03-24,8.490416666666668e-06,,,,7568000.0,1.1794985492146778e-05,0.20385802469135803
2022-03-25,4.8771666666666666e-05,,,,9335800.0,4.610659875333223e-05,0.29074074074074074
2022-03-26,4.733666666666667e-05,,,,9335800.0,4.549035502716494e-05,0.3990740740740741
2022-03-27,1.0176666666666669e-05,,,,9335800.0,1.0177452204670813e-05,0.3121913580246914
2022-03-28,0.0001,,,,6759100.0,9.99715785764626e-05,0.7092592592592593
2022-03-29,9.864666666666667e-05,,,,5306600.0,9.881517252434761e-05,0.5965277777777778
2022-03-30,0.0001,,,,4069100.0,9.983149415066873e-05,0.7074074074074074
2022-03-31,0.0001,,,,5067200.0,9.999999998995627e-05,0.7074074074074074
2022-04-01,8.874375e-05,,,,7977300.0,8.908508581797282e-05,0.4602623456790123
2022-04-02,0.0001,,,,7977300.0,9.965866420237238e-05,0.7090277777777777
2022-04-03,0.0001,,,,7977300.0,9.999999997965482e-05,0.7073302469135802
2022-04-04,0.0001,,,,3693200.0,9.999999999999999e-05,0.6824074074074074
2022-04-05,0.0001,,,,4097500.0,9.999999999999999e-05,0.637962962962963
2022-04-06,9.966e-05,,,,7099400.0,9.966000129193069e-05,0.4739969135802469
2022-04-07,7.473666666666668e-05,,,,4540100.0,7.788224642942358e-05,0.39699074074074076
2022-04-08,7.86475e-05,,,,5543400.0,7.550199139434575e-05,0.38564814814814813
2022-04-09,9.729625e-05,,,,5543400.0,9.729851997218478e-05,0.425
2022-04-10,6.317333333333333e-05,,,,5543400.0,6.318330406286935e-05,0.2547067901234568
2022-04-11,6.747666666666667e-05,,,,4800700.0,6.746441530766413e-05,0.429320987654321
2022-04-12,-7.927416666666667e-05,,,,4285900.0,-7.218071834950158e-05,0.01890432098765432
2022-04-13,-1.0378333333333334e-05,,,,5109200.0,-1.269368057776799e-05,0.12854938271604938
2022-04-14,4.016625e-05,,,,5129400.0,3.7714725152134065e-05,0.30362654320987653
2022-04-15,-3.6458333333333336e-05,,,,5129400.0,-3.78017036415552e-05,0.2094135802469136
2022-04-16,4.5946666666666665e-05,,,,5129400.0,4.6549615244316835e-05,0.4263117283950617
2022-04-17,6.47275e-05,,,,5129400.0,6.314166319127075e-05,0.5712191358024691
2022-04-18,-7.488125e-05,,,,6876800.0,-6.843099880208593e-05,0.1521604938271605
2022-04-19,3.254041666666667e-05,,,,3554400.0,3.233304800755289e-05,0.5593364197530865
2022-04-20,6.961875e-05,,,,5789800.0,6.598516924645292e-05,0.6662808641975309
2022-04-21,-3.4483333333333335e-06,,,,4859400.0,-4.089780927290366e-06,0.3912808641975309
2022-04-22,-4.5504166666666664e-05,,,,5635700.0,-4.3079136009203254e-05,0.33163580246913577
2022-04-23,-9.309291666666665e-05,,,,5635700.0,-8.838232100307759e-05,0.12708333333333333
2022-04-24,-0.00012259625,,,,5635700.0,-0.00012599198951677903,0.15833333333333333
2022-04-25,-3.00175e-05,,,,7760800.0,-3.454400075795191e-05,0.427391975308642
2022-04-26,9.884291666666666e-05,,,,7539700.0,9.766129709113136e-05,0.9422839506172839
2022-04-27,-6.83375e-05,,,,4498900.0,-6.494850016784883e-05,0.30941358024691357
2022-04-28,-1.0748333333333332e-05,,,,7616600.0,-1.4086732347766569e-05,0.5124228395061728
2022-04-29,7.849833333333334e-05,,,,5787100.0,8.149540165006723e-05,0.8152006172839505
2022-04-30,-2.7370833333333325e-06,,,,5787100.0,-4.082551330378553e-06,0.5020833333333333
2022-05-01,3.753291666666667e-05,,,,5787100.0,3.586294346732092e-05,0.6344907407407407
2022-05-02,9.708333333333334e-05,,,,6414300.0,9.705272014630498e-05,0.846604938271605
2022-05-03,0.0001,,,,5523000.0,9.999838510966619e-05,0.8453703703703703
2022-05-04,7.813666666666667e-05,,,,6639500.0,7.814877187083474e-05,0.7074845679012346
2022-05-05,0.0001,,,,11554300.0,9.99878947964572e-05,0.7694444444444444
2022-05-06,-4.757208333333333e-05,,,,5444200.0,-4.5121742117530416e-05,0.19706790123456788
2022-05-07,6.2449999999999995e-06,,,,5444200.0,7.647181190496158e-06,0.33441358024691353
2022-05-08,5.252875e-05,,,,5444200.0,4.867638847572692e-05,0.580324074074074
2022-05-09,0.0001,,,,12472900.0,9.999983911726209e-05,0.7398919753086419
2022-05-10,0.0001,,,,7176500.0,9.999999999999041e-05,0.7202932098765431
2022-05-11,4.2319999999999995e-05,,,,14410900.0,4.791597154676914e-05,0.31342592592592594
2022-05-12,-0.00025651,,,,19023600.0,-0.00025173469742227763,0.03125
2022-05-13,-1.1487083333333332e-05,,,,7862700.0,-2.0199533911577707e-05,0.266820987654321
2022-05-14,0.0001,,,,7862700.0,9.834117655262645e-05,0.75
2022-05-15,9.114333333333334e-05,,,,7862700.0,9.153638605606616e-05,0.5960648148148148
2022-05-16,8.112375e-05,,,,4154800.0,8.282618106882589e-05,0.5531635802469136
2022-05-17,4.8856250000000005e-05,,,,6501100.0,4.898450700290091e-05,0.48271604938271606
2022-05-18,-3.1965e-05,,,,5417400.0,-3.119933164331275e-05,0.20601851851851852
2022-05-19,3.924083333333333e-05,,,,5605800.0,3.731374269211302e-05,0.3847993827160494
2022-05-20,9.894375000000002e-05,,,,5739500.0,9.788143151747641e-05,0.7974537037037037
2022-05-21,3.774583333333334e-06,,,,5739500.0,6.894424517538043e-06,0.314891975308642
2022-05-22,3.3495e-05,,,,5739500.0,3.039635048395939e-05,0.48672839506172844
2022-05-23,0.0001,,,,5331600.0,9.997880820682251e-05,0.8287037037037037
2022-05-24,-2.6018333333333328e-05,,,,8812000.0,-2.3044978834660354e-05,0.20918209876543212
2022-05-25,7.860208333333333e-05,,,,6188500.0,7.562876906102029e-05,0.6677469135802468
2022-05-26,6.079e-05,,,,9657000.0,6.46411386956286e-05,0.5402777777777777
2022-05-27,9.613375000000001e-05,,,,12572700.0,9.228257153674296e-05,0.785108024691358
2022-05-28,9.570666666666668e-05,,,,12572700.0,9.57108425372385e-05,0.7125771604938271
2022-05-29,0.0001,,,,12572700.0,9.99958236696825e-05,0.7564814814814814
2022-05-30,0.0001,,,,12572700.0,9.999999999975107e-05,0.712037037037037
2022-05-31,0.0001,,,,9464400.0,9.999999999999999e-05,0.6793981481481483
2022-06-01,0.0001,,,,6636000.0,9.999999999999999e-05,0.6659722222222223
2022-06-02,8.250416666666667e-06,,,,6050300.0,1.1538699323435625e-05,0.11813271604938273
2022-06-03,4.997499999999999e-06,,,,4776300.0,3.01281247379577e-06,0.1300925925925926
2022-06-04,3.7718333333333334e-05,,,,4776300.0,3.828958109554524e-05,0.27044753086419754
2022-06-05,4.09125e-05,,,,4776300.0,4.122702073340601e-05,0.2537037037037037
2022-06-06,8.413166666666667e-05,,,,6424500.0,8.194290899904693e-05,0.5223765432098765
2022-06-07,-4.699166666666665e-06,,,,7038300.0,1.0210133804624674e-06,0.2878858024691358
2022-06-08,9.428958333333334e-05,,,,5410600.0,8.856879800899407e-05,0.7207561728395061
2022-06-09,9.702e-05,,,,2847600.0,9.702144871287335e-05,0.6503086419753087
2022-06-10,7.838416666666667e-05,,,,5387900.0,8.107096145002735e-05,0.5139660493827161
2022-06-11,3.0458333333333333e-05,,,,5387900.0,2.9194373240205336e-05,0.3001543209876543
2022-06-12,3.924291666666667e-05,,,,5387900.0,4.180185910789906e-05,0.43171296296296297
2022-06-13,2.938750000000001e-06,,,,22112200.0,3.3722711806610698e-06,0.25038580246913583
2022-06-14,-3.5197499999999996e-05,,,,15399600.0,-3.3271136067026584e-05,0.16913580246913582
2022-06-15,-3.386458333333333e-05,,,,25624700.0,-3.574219413920558e-05,0.1459104938271605
2022-06-16,-1.852875e-05,,,,14511800.0,-1.6644597517829786e-05,0.2324074074074074
2022-06-17,-2.029958333333333e-05,,,,11869700.0,-2.458060165114785e-05,0.30655864197530863
2022-06-18,5.7137083333333336e-05,,,,11869700.0,5.705928548297673e-05,0.6414351851851852
2022-06-19,2.2238333333333334e-05,,,,11869700.0,2.1436205828494954e-05,0.47021604938271605
2022-06-20,2.1270833333333333e-05,,,,11869700.0,2.173699720568692e-05,0.5290895061728395
2022-06-21,5.833833333333333e-05,,,,12501600.0,5.999549562582854e-05,0.7412037037037037
2022-06-22,-1.4055833333333334e-05,,,,9795800.0,-1.2513540879210095e-05,0.3326388888888889
2022-06-23,-1.6567083333333333e-05,,,,8418600.0,-1.615159509431566e-05,0.33989197530864196
2022-06-24,8.141333333333334e-05,,,,7994600.0,7.614356804910232e-05,0.9111111111111111
2022-06-25,7.540333333333334e-05,,,,7994600.0,7.540337557928173e-05,0.8223765432098765
2022-06-26,7.278458333333334e-05,,,,7994600.0,7.6642032188726e-05,0.7660493827160494
2022-06-27,5.413333333333334e-05,,,,8145500.0,5.190829340986602e-05,0.6250771604938271
2022-06-28,-1.7685416666666665e-05,,,,6626800.0,-1.6139676732249454e-05,0.20108024691358026
2022-06-29,5.774541666666667e-05,,,,7697400.0,5.651273492743015e-05,0.6167438271604938
2022-06-30,-6.904666666666667e-05,,,,9600800.0,-6.022679349041074e-05,0.12129629629629629
2022-07-01,-4.906083333333333e-05,,,,8620300.0,-5.233704977793754e-05,0.20949074074074073
2022-07-02,1.6040833333333334e-05,,,,8620300.0,1.1824916531371088e-05,0.4530092592592592
2022-07-03,4.9862083333333335e-05,,,,8620300.0,4.77422618005375e-05,0.6598765432098765
2022-07-04,4.999208333333333e-05,,,,8620300.0,5.206468721433055e-05,0.5628086419753087
2022-07-05,5.5486666666666665e-05,,,,10137000.0,5.634511902203782e-05,0.6077160493827161
2022-07-06,9.046e-05,,,,5514900.0,8.705073382082796e-05,0.8465277777777778
2022-07-07,8.356875e-05,,,,9052100.0,8.289354089659357e-05,0.8182098765432099
2022-07-08,6.737333333333334e-05,,,,8833200.0,6.737339736790703e-05,0.6916666666666668
2022-07-09,8.875041666666667e-05,,,,8833200.0,9.034482068678124e-05,0.803395061728395
2022-07-10,9.826625e-05,,,,8833200.0,9.667172267733935e-05,0.8009259259259259
2022-07-11,6.594791666666667e-05,,,,5615300.0,6.657706468560135e-05,0.5070216049382715
2022-07-12,5.7664166666666676e-05,,,,7931900.0,6.008428510929036e-05,0.41381172839506175
2022-07-13,-4.3979166666666666e-06,,,,8055700.0,-2.7789674784172514e-06,0.05887345679012346
2022-07-14,4.03525e-05,,,,6980700.0,3.84025009931246e-05,0.35054012345679014
2022-07-15,4.163416666666667e-05,,,,7756300.0,4.2416084120149474e-05,0.3418981481481482
2022-07-16,4.983708333333333e-05,,,,7756300.0,5.014688232130314e-05,0.3652777777777778
2022-07-17,8.887708333333334e-05,,,,7756300.0,8.560088889600131e-05,0.6798611111111111
2022-07-18,9.946208333333333e-05,,,,10495600.0,9.892834407801761e-05,0.8304783950617284
2022-07-19,0.0001,,,,15314400.0,9.999999993612433e-05,0.8231481481481482
2022-07-20,9.451083333333334e-05,,,,13783100.0,9.528887369791665e-05,0.7311728395061728
2022-07-21,0.0001,,,,8760600.0,9.922195968179149e-05,0.8081018518518519
2022-07-22,8.390666666666666e-05,,,,7252400.0,8.591047521404186e-05,0.622608024691358
2022-07-23,6.486833333333334e-05,,,,7252400.0,6.289365144200972e-05,0.4637345679012346
2022-07-24,7.094749999999999e-05,,,,7252400.0,7.162692404282003e-05,0.4662808641975309
2022-07-25,4.8390416666666674e-05,,,,5558200.0,5.08856900959367e-05,0.3489197530864197
2022-07-26,7.117625e-05,,,,5246300.0,6.853928201927881e-05,0.4212191358024691
2022-07-27,4.4674166666666667e-05,,,,9390000.0,4.703745013081225e-05,0.19012345679012346
2022-07-28,9.449291666666667e-05,,,,7459400.0,9.156278712391557e-05,0.6169753086419753
2022-07-29,0.0001,,,,9461900.0,9.999998988481087e-05,0.7145833333333332
