date,Tx_Fees_USD,Hash_Rate_THs,Network_Difficulty,Hash_Rate_14d_MA,Tx_Fees_Spike_Zscore
2024-12-14,1216795.9702292,821373816.7500207,103919634711492.0,776455223.1162627,-0.09167457395841513
2024-12-15,989031.9244316,707724609.4009614,103919634711492.0,769620996.8864081,-0.3584427976490294
2024-12-16,1295375.2896248992,796354777.917631,108242734681593.58,780104712.7218977,-0.02051588149628714
2024-12-17,1359281.8837601,733677850.1420219,108522647629298.0,774578696.9729435,0.04074695600257544
2024-12-18,1363841.7078782,776835370.7386113,108522647629298.0,775825270.596118,0.036852256844065824
2024-12-19,2330110.2931800797,782230060.8131851,108522647629298.0,774505251.7610071,1.1237291358474266
2024-12-20,1508430.6928884608,814598201.2606272,108522647629298.0,782508070.6839346,0.16745439003332124
2024-12-21,1070886.2025366304,782230060.8131851,108522647629298.0,785984933.9771932,-0.350265019959927
2024-12-22,821993.9159230101,836176961.5589218,108522647629298.0,791839183.5919126,-0.6466455707678439
2024-12-23,1026934.15323516,749861920.3657429,108522647629298.0,783779263.5294237,-0.41672513651234566
2024-12-24,917430.4050477801,712099089.8437271,108522647629298.0,777818880.5580174,-0.5548464639637842
2024-12-25,772570.3515106599,814598201.2606272,108522647629298.0,783607753.883236,-0.7303465116138124
2024-12-26,749271.0920662697,706704399.7691535,108522647629298.0,779475981.504212,-0.7582416360656491
2024-12-27,664320.4152623899,852361031.782643,108522647629298.0,777630453.7440757,-0.8587727934322312
2024-12-28,541588.6573090301,771440680.6640378,108522647629298.0,774063801.1665055,-1.0053390126079973
2024-12-29,613112.2956485997,853049703.3260739,108610329323384.5,784444165.0182992,-0.9242414476680826
2024-12-30,661518.6354080298,867710155.9849901,109782075598904.53,789540977.7373962,-0.8706001607637105
2024-12-31,556173.3611654703,703991258.6293316,109782075598904.66,787420506.9150611,-0.9993303679597462
2025-01-01,448342.3955829398,764021520.9930731,109782075598904.6,786505231.9332371,-1.127332650206553
2025-01-02,535734.02237277,911368528.6131656,109782075598904.5,795729408.2046642,-1.0255373141707615
2025-01-03,597103.96439176,774936114.1501169,109782075598904.6,792896401.9824849,-0.9486068906088383
2025-01-04,585298.7003365998,813137190.1997707,109782075598904.56,795104054.0815268,-0.9618693136163126
2025-01-05,585930.8957315701,851338266.2494245,109782075598904.53,796187004.4165627,-0.9554635412524535
2025-01-06,678075.2075639501,725820444.9434196,109782075598904.62,794469756.1721112,-0.8385759317995007
2025-01-07,730332.0026876201,731277741.5219413,109782075598904.62,795839659.863412,-0.7725182723830435
2025-01-08,733608.7715342398,682162072.3152436,109782075598904.67,786379936.3673133,-0.7558597532325849
2025-01-09,683843.6296243999,829509079.9353366,109782075598904.55,795151699.2363263,-0.7966431530082116
2025-01-10,654930.3366568699,774936114.1501169,109782075598904.6,789621347.9768602,-0.8137105608124601
2025-01-11,515079.2468008999,753106927.8360293,109782075598904.61,788311794.203431,-0.9640950469961203
2025-01-12,463254.83876659017,939753829.6056751,109910589834948.7,794504946.0805453,-1.005513152351807
2025-01-13,722572.8786719901,702796044.3776932,110451907374650.0,782725366.6800241,-0.6810193601080272
2025-01-14,647613.1400190801,845551490.8919123,110451907374650.0,792836811.841637,-0.7602079858707271
2025-01-15,739710.8300286802,763192579.4414012,110451907374650.0,792777601.7308034,-0.6475300239493116
2025-01-16,731451.4122596503,702796044.3776932,110451907374650.0,777879567.1425554,-0.6440615867147823
2025-01-17,923308.4780920002,823589114.5051093,110451907374650.0,781354781.453626,-0.3841952452105341
2025-01-18,640937.5000899001,713777232.5710948,110451907374650.0,774257641.6230066,-0.756249427829255
2025-01-19,679424.5712371,823589114.5051093,110451907374650.0,772275559.3555554,-0.6952710655115613
2025-01-20,1334194.8232673393,834570302.6985108,110451907374650.0,780043406.3380619,0.18367278903079282
2025-01-21,1059680.0619248995,730249014.861197,110451907374650.0,779969925.8622944,-0.1755219468878854
2025-01-22,804122.677646,823589114.5051093,110451907374650.0,790071857.4472848,-0.5023753622749741
2025-01-23,707202.9182829995,746720797.1512991,110451907374650.0,784158408.6769964,-0.6208797258454436
2025-01-24,679403.4021942999,768683173.5381019,110451907374650.0,783711770.0618526,-0.6597009061389677
2025-01-25,576274.2900722998,702796044.3776932,110451907374650.0,780118135.5291144,-0.8064350388412664
2025-01-26,442613.6854171,752211391.2479999,110451907374650.0,766722247.0749947,-0.9938607018654106
2025-01-27,616996.1871969503,841602268.6110247,108526595760699.28,776636977.3773755,-0.7416606887171119
2025-01-28,486113.1019665999,795344639.2008113,108105433845147.44,773050773.685154,-0.9217449956298444
2025-01-29,496880.0632343998,832962291.0549035,108105433845147.45,778034324.5146897,-0.9961524818469599
2025-01-30,523105.94685499993,779222788.4062003,108105433845147.42,783493377.6595831,-0.9502384676135475
2025-01-31,514220.87005180004,671743783.1087936,108105433845147.33,772647282.5598463,-0.9653209578490689
2025-02-01,490946.3821770002,988806848.7361435,108105433845147.55,792292255.1430641,-1.0090695075587761
2025-02-02,452324.88510187,918945495.2928294,108105433845147.52,799103425.19933,-1.0747781496208944
2025-02-03,591226.22105115,822214390.5251629,108105433845147.45,798220860.0440906,-0.8460277919749255
2025-02-04,502256.9036861499,703987484.6980155,108105433845147.36,796345036.4610063,-0.9915945697519538
2025-02-05,535899.1447820701,773848838.1413299,108105433845147.42,792792159.5778792,-0.9363069527703646
2025-02-06,517650.1473167599,779222788.4062003,108105433845147.42,795113730.3818008,-0.9637169999774687
2025-02-07,546474.80179837,929693395.8225701,108105433845147.52,806614460.544977,-0.9024651389306431
2025-02-08,435601.1162116002,859832042.3792553,108105433845147.47,817831317.5450885,-1.0734779426111114
2025-02-09,337580.3139245099,795293751.4100475,111878185464323.42,820908628.9852349,-1.2094830585831329
2025-02-10,459428.27320518007,788864727.616627,114167270716408.0,817141661.7713493,-0.9868506196699719
2025-02-11,514624.74503119994,703735440.4637535,114167270716408.0,810598147.5758451,-0.8771500278656648
2025-02-12,447194.6888125201,754813012.7554775,114167270716408.0,805016056.2687434,-0.9736009787359865
2025-02-13,551626.86607258,896695158.0102665,114167270716408.0,813406939.8118908,-0.8399719178338154
2025-02-14,461348.27105756,862643443.1491172,114167270716408.0,827042629.8147713,-0.9935921197235276
2025-02-15,373371.21558019996,908045729.6306497,114167270716408.0,821273978.450093,-1.1463373804411057
2025-02-16,422538.15789939987,856968157.3389257,114167270716408.0,816847025.7390997,-1.0284719403837725
2025-02-17,592691.9029697402,777514155.996244,114167270716408.0,813654151.8441771,-0.6860584908532978
2025-02-18,449253.83348872,794540013.4268184,114167270716408.0,820122189.6105202,-0.9596208892657364
2025-02-19,492968.76041382004,715086012.0841366,114167270716408.0,815924844.8921492,-0.8624261899271894
2025-02-20,522250.7236288399,737787155.324903,114167270716408.0,812965156.8149137,-0.7845940893074038
2025-02-21,553604.7410821202,732111869.5147113,114167270716408.0,798852190.6500666,-0.6991850748799758
2025-02-22,615787.85286019,788864727.616627,114167270716408.0,793783096.7384504,-0.5553203533859867
2025-02-23,1104594.26034413,728533880.978175,113609310651996.22,789014534.5647452,0.5097665339135272
2025-02-24,1324221.5793958597,714530229.8374169,110568428300952.64,783704927.5805159,1.00382344593831
2025-02-25,1031758.7779416502,807968798.3546175,110568428300952.58,791150167.4298632,0.3590735402526055
2025-02-26,955242.9853309998,862932662.1882651,110568428300952.53,798872999.5322053,0.20075925123870555
2025-02-27,716997.57229647,824457957.5047117,110568428300952.56,793713199.4960943,-0.31276619252755666
