date,unconfirmed_count,mempool_size,avg_block_size,BTC_DVOL_Open,BTC_DVOL_Close
2025-09-23 03:45:00,,1548977.0,,,
2025-09-23 09:30:00,,2505323.5,,,
2025-09-23 15:15:00,,2052779.5,,,
2025-09-23 21:00:00,,2450409.5,,,
2025-09-24 00:00:00,522753.0,,1.4356310065359468,37.14,36.17
2025-09-24 02:45:00,,335405.0,,,
2025-09-24 08:30:00,,743690.5,,,
2025-09-24 14:15:00,,1243061.0,,,
2025-09-24 20:00:00,,610944.5,,,
2025-09-25 00:00:00,431538.0,,1.472751425531915,36.17,37.69
2025-09-25 01:45:00,,326291.5,,,
2025-09-25 07:30:00,,2050066.0,,,
2025-09-25 13:15:00,,3890604.0,,,
2025-09-25 19:00:00,,3120643.0,,,
2025-09-26 00:00:00,418894.0,,1.510291954545455,37.69,36.55
2025-09-26 00:45:00,,634343.5,,,
2025-09-26 06:30:00,,473581.5,,,
2025-09-26 12:15:00,,5477096.5,,,
2025-09-26 18:00:00,,6312420.0,,,
2025-09-26 23:45:00,,1560314.0,,,
2025-09-27 00:00:00,525961.0,,1.4457490129032258,36.55,36.42
2025-09-27 05:30:00,,651997.5,,,
2025-09-27 11:15:00,,1116393.5,,,
2025-09-27 17:00:00,,461701.5,,,
2025-09-27 22:45:00,,491402.0,,,
2025-09-28 00:00:00,635272.0,,1.3946476242424253,36.42,35.86
2025-09-28 04:30:00,,272069.5,,,
2025-09-28 10:15:00,,221843.0,,,
2025-09-28 16:00:00,,654171.0,,,
2025-09-28 21:45:00,,303580.0,,,
2025-09-29 00:00:00,444256.0,,1.4245063214285718,35.86,36.39
2025-09-29 03:30:00,,667188.5,,,
2025-09-29 09:15:00,,328903.0,,,
2025-09-29 15:00:00,,3891021.0,,,
2025-09-29 20:45:00,,257214.5,,,
2025-09-30 00:00:00,555181.0,,1.4217678447204969,36.39,36.61
2025-09-30 02:30:00,,140299.5,,,
2025-09-30 08:15:00,,201543.5,,,
2025-09-30 14:00:00,,332675.5,,,
2025-09-30 19:45:00,,721705.0,,,
2025-10-01 00:00:00,473675.0,,1.5156468013245037,36.61,37.12
2025-10-01 01:30:00,,417460.5,,,
2025-10-01 07:15:00,,4435176.0,,,
2025-10-01 13:00:00,,1266133.5,,,
2025-10-01 18:45:00,,1386767.0,,,
2025-10-02 00:00:00,381400.0,,1.4516989411764705,37.12,37.39
2025-10-02 00:30:00,,289441.0,,,
2025-10-02 06:15:00,,1397263.5,,,
2025-10-02 12:00:00,,520598.0,,,
2025-10-02 17:45:00,,3014885.5,,,
2025-10-02 23:30:00,,2504279.0,,,
2025-10-03 00:00:00,387530.0,,1.5830318898305091,37.39,38.03
2025-10-03 05:15:00,,653193.0,,,
2025-10-03 11:00:00,,1039652.5,,,
2025-10-03 16:45:00,,5503876.0,,,
2025-10-03 22:30:00,,8394465.0,,,
2025-10-04 00:00:00,421863.0,,1.4648617089552236,38.03,38.03
2025-10-04 04:15:00,,681895.5,,,
2025-10-04 10:00:00,,408548.0,,,
2025-10-04 15:45:00,,1802428.5,,,
2025-10-04 21:30:00,,702778.5,,,
2025-10-05 00:00:00,525196.0,,1.4561148859060413,38.03,37.95
2025-10-05 03:15:00,,539499.5,,,
2025-10-05 09:00:00,,607545.5,,,
2025-10-05 14:45:00,,607152.0,,,
2025-10-05 20:30:00,,368135.0,,,
2025-10-06 00:00:00,431069.0,,1.5358988617886178,37.95,39.26
2025-10-06 02:15:00,,741792.5,,,
2025-10-06 08:00:00,,723885.5,,,
2025-10-06 13:45:00,,2135224.0,,,
2025-10-06 19:30:00,,5307385.5,,,
2025-10-07 00:00:00,430316.0,,1.6251317028985515,39.07,39.28
2025-10-07 01:15:00,,457161.0,,,
2025-10-07 07:00:00,,436855.0,,,
2025-10-07 12:45:00,,953275.0,,,
2025-10-07 18:30:00,,1597804.5,,,
2025-10-08 00:00:00,427203.0,,1.4909487499999998,39.28,39.44
2025-10-08 00:15:00,,374759.0,,,
2025-10-08 06:00:00,,1012749.5,,,
2025-10-08 11:45:00,,241732.0,,,
2025-10-08 17:30:00,,757902.0,,,
2025-10-08 23:15:00,,3514949.0,,,
2025-10-09 00:00:00,367625.0,,1.4891704833333328,39.44,39.73
2025-10-09 05:00:00,,2493578.0,,,
2025-10-09 10:45:00,,1963082.5,,,
2025-10-09 16:30:00,,3342793.5,,,
2025-10-09 22:15:00,,5501975.5,,,
2025-10-10 00:00:00,417946.0,,1.5446489621212114,39.73,44.11
2025-10-10 04:00:00,,214317.5,,,
2025-10-10 09:45:00,,1547528.5,,,
2025-10-10 15:30:00,,1752523.5,,,
2025-10-10 21:15:00,,3935693.0,,,
2025-10-11 00:00:00,443851.0,,1.5295576258503403,44.11,46.15
2025-10-11 03:00:00,,1390754.5,,,
2025-10-11 08:45:00,,1708458.5,,,
2025-10-11 14:30:00,,2323623.0,,,
2025-10-11 20:15:00,,471777.0,,,
2025-10-12 00:00:00,463278.0,,1.4769286068965517,46.15,46.24
2025-10-12 02:00:00,,547647.5,,,
2025-10-12 07:45:00,,293902.0,,,
2025-10-12 13:30:00,,553666.5,,,
2025-10-12 19:15:00,,4237929.5,,,
2025-10-13 00:00:00,491388.0,,1.4778943815789476,46.24,43.38
2025-10-13 01:00:00,,468835.5,,,
2025-10-13 06:45:00,,715541.5,,,
2025-10-13 12:30:00,,239104.0,,,
2025-10-13 18:15:00,,2426404.0,,,
2025-10-14 00:00:00,562614.0,832544.0,1.4224675680473382,43.38,45.01
2025-10-14 05:45:00,,887893.0,,,
2025-10-14 11:30:00,,269060.5,,,
2025-10-14 17:15:00,,664943.5,,,
2025-10-14 23:00:00,,237754.0,,,
2025-10-15 00:00:00,480036.0,,1.4411117222222225,45.01,45.25
2025-10-15 04:45:00,,189888.0,,,
2025-10-15 10:30:00,,208635.0,,,
2025-10-15 16:15:00,,855960.0,,,
2025-10-15 22:00:00,,993412.5,,,
2025-10-16 00:00:00,497195.0,,1.4887701895424839,45.25,47.78
2025-10-16 03:45:00,,1074739.5,,,
2025-10-16 09:30:00,,417264.5,,,
2025-10-16 15:15:00,,1075130.5,,,
2025-10-16 21:00:00,,1359598.0,,,
2025-10-17 00:00:00,479864.0,,1.4164826163522013,47.78,50.0
2025-10-17 02:45:00,,715951.0,,,
2025-10-17 08:30:00,,628426.0,,,
2025-10-17 14:15:00,,2965440.0,,,
2025-10-17 20:00:00,,673479.0,,,
2025-10-18 00:00:00,563854.0,,1.466007151515151,50.0,49.08
2025-10-18 01:45:00,,922330.0,,,
2025-10-18 07:30:00,,516127.0,,,
2025-10-18 13:15:00,,166579.0,,,
2025-10-18 19:00:00,,283608.5,,,
2025-10-19 00:00:00,443093.0,,1.5296120215827338,49.08,47.68
2025-10-19 00:45:00,,1314748.0,,,
2025-10-19 06:30:00,,256732.0,,,
2025-10-19 12:15:00,,152736.0,,,
2025-10-19 18:00:00,,480605.0,,,
2025-10-19 23:45:00,,974064.0,,,
2025-10-20 00:00:00,424461.0,,1.4800193557046974,47.68,45.95
2025-10-20 05:30:00,,372737.5,,,
2025-10-20 11:15:00,,719857.0,,,
2025-10-20 17:00:00,,660789.5,,,
2025-10-20 22:45:00,,306784.0,,,
2025-10-21 00:00:00,428827.0,,1.4864268866666663,45.95,49.27
2025-10-21 04:30:00,,177487.0,,,
2025-10-21 10:15:00,,616898.5,,,
2025-10-21 16:00:00,,408573.0,,,
2025-10-21 21:45:00,,2222244.0,,,
2025-10-22 00:00:00,488977.0,,1.453998516339869,49.27,50.7
2025-10-22 03:30:00,,279676.0,,,
2025-10-22 09:15:00,,764671.5,,,
2025-10-22 15:00:00,,1655235.5,,,
2025-10-22 20:45:00,,2514126.5,,,
2025-10-23 00:00:00,426093.0,,1.4771010070422539,50.7,45.13
2025-10-23 02:30:00,,592853.5,,,
2025-10-23 08:15:00,,1290831.5,,,
2025-10-23 14:00:00,,1149326.5,,,
2025-10-23 19:45:00,,791539.5,,,
2025-10-24 00:00:00,571044.0,,1.4150972122905032,45.13,42.84
2025-10-24 01:30:00,,244685.5,,,
2025-10-24 07:15:00,,927762.0,,,
2025-10-24 13:00:00,,393146.5,,,
2025-10-24 18:45:00,,657388.0,,,
2025-10-25 00:00:00,504224.0,,1.5449332874999997,42.84,42.9
2025-10-25 00:30:00,,630579.0,,,
2025-10-25 06:15:00,,480193.0,,,
2025-10-25 12:00:00,,260523.5,,,
2025-10-25 17:45:00,,1775866.0,,,
2025-10-25 23:30:00,,1518789.0,,,
2025-10-26 00:00:00,521166.0,,1.4508121632653062,42.9,43.91
2025-10-26 05:15:00,,328870.0,,,
2025-10-26 11:00:00,,535285.5,,,
2025-10-26 16:45:00,,778693.0,,,
2025-10-26 22:30:00,,163455.5,,,
2025-10-27 00:00:00,507166.0,,1.5485159931972787,43.91,42.82
2025-10-27 04:15:00,,1105711.0,,,
2025-10-27 10:00:00,,203962.0,,,
2025-10-27 15:45:00,,239202.5,,,
2025-10-27 21:30:00,,1235728.5,,,
2025-10-28 00:00:00,524497.0,,1.4871308271604926,42.82,42.39
2025-10-28 03:15:00,,363515.5,,,
2025-10-28 09:00:00,,2439752.0,,,
2025-10-28 14:45:00,,3152970.0,,,
2025-10-28 20:30:00,,438792.0,,,
2025-10-29 00:00:00,391799.0,,1.4949579268292679,42.39,45.07
2025-10-29 02:15:00,,990107.5,,,
2025-10-29 08:00:00,,550932.5,,,
2025-10-29 13:45:00,,786139.5,,,
2025-10-29 19:30:00,,1346199.5,,,
2025-10-30 00:00:00,553867.0,,1.4591251374999998,45.07,44.85
2025-10-30 01:15:00,,307817.5,,,
2025-10-30 07:00:00,,780598.0,,,
2025-10-30 12:45:00,,383659.5,,,
2025-10-30 18:30:00,,165629.0,,,
2025-10-31 00:00:00,459885.0,,1.5636110357142858,44.85,43.31
2025-10-31 00:15:00,,312285.0,,,
2025-10-31 06:00:00,,574417.5,,,
2025-10-31 11:45:00,,384611.0,,,
2025-10-31 17:30:00,,2706368.5,,,
2025-10-31 23:15:00,,1459836.0,,,
2025-11-01 00:00:00,391138.0,,1.6664064637681164,43.31,43.49
2025-11-01 05:00:00,,462917.5,,,
2025-11-01 10:45:00,,392713.0,,,
2025-11-01 16:30:00,,1770481.5,,,
2025-11-01 22:15:00,,767873.5,,,
2025-11-02 00:00:00,407913.0,,1.513470980645161,43.49,44.12
2025-11-02 04:00:00,,1341180.5,,,
2025-11-02 09:45:00,,157229.5,,,
2025-11-02 15:30:00,,229581.0,,,
2025-11-02 21:15:00,,314480.0,,,
2025-11-03 00:00:00,447501.0,,1.5669393309859152,44.12,45.73
2025-11-03 03:00:00,,605344.0,,,
2025-11-03 08:45:00,,729768.0,,,
2025-11-03 14:30:00,,411504.5,,,
2025-11-03 20:15:00,,933877.5,,,
2025-11-04 00:00:00,375748.0,,1.5164099389312984,45.73,47.79
2025-11-04 02:00:00,,1548236.0,,,
2025-11-04 07:45:00,,248132.0,,,
2025-11-04 13:30:00,,760030.5,,,
2025-11-04 19:15:00,,3753331.5,,,
2025-11-05 00:00:00,395868.0,,1.5664302391304348,47.79,46.55
2025-11-05 01:00:00,,697049.0,,,
2025-11-05 06:45:00,,421773.0,,,
2025-11-05 12:30:00,,2191515.5,,,
2025-11-05 18:15:00,,2726862.0,,,
2025-11-06 00:00:00,416077.0,4982809.0,1.4547643857142858,46.55,46.94
2025-11-06 05:45:00,,2446742.0,,,
2025-11-06 11:30:00,,1700215.0,,,
2025-11-06 17:15:00,,3017474.5,,,
2025-11-06 23:00:00,,2296823.5,,,
2025-11-07 00:00:00,476045.0,,1.5706490211267612,46.93,44.61
2025-11-07 04:45:00,,232439.5,,,
2025-11-07 10:30:00,,350110.0,,,
2025-11-07 16:15:00,,575052.0,,,
2025-11-07 22:00:00,,1566054.0,,,
2025-11-08 00:00:00,351248.0,,1.4899085166666672,44.61,44.88
2025-11-08 03:45:00,,838864.5,,,
2025-11-08 09:30:00,,508552.0,,,
2025-11-08 15:15:00,,1803074.0,,,
2025-11-08 21:00:00,,566676.0,,,
2025-11-09 00:00:00,466189.0,,1.4927761560283688,44.88,45.11
2025-11-09 02:45:00,,605911.5,,,
2025-11-09 08:30:00,,1672098.5,,,
2025-11-09 14:15:00,,853024.0,,,
2025-11-09 20:00:00,,401382.5,,,
2025-11-10 00:00:00,449366.0,,1.5237032857142856,45.11,44.3
2025-11-10 01:45:00,,659831.0,,,
2025-11-10 07:30:00,,443907.5,,,
2025-11-10 13:15:00,,875268.0,,,
2025-11-10 19:00:00,,247940.0,,,
2025-11-11 00:00:00,481769.0,,1.5022041830065362,44.3,46.61
2025-11-11 00:45:00,,170221.5,,,
2025-11-11 06:30:00,,337521.0,,,
2025-11-11 12:15:00,,259870.5,,,
2025-11-11 18:00:00,,1180613.5,,,
2025-11-11 23:45:00,,453006.5,,,
2025-11-12 00:00:00,450810.0,,1.518468042553192,46.61,46.07
2025-11-12 05:30:00,,1646474.5,,,
2025-11-12 11:15:00,,917009.5,,,
2025-11-12 17:00:00,,627060.0,,,
2025-11-12 22:45:00,,690667.5,,,
2025-11-13 00:00:00,486517.0,,,46.08,46.52
2025-11-13 04:30:00,,273530.5,,,
2025-11-13 10:15:00,,243850.5,,,
2025-11-13 16:00:00,,791156.0,,,
2025-11-13 21:45:00,,1117395.0,,,
2025-11-14 00:00:00,,,,46.52,49.71
2025-11-14 03:30:00,,282974.0,,,
2025-11-14 09:15:00,,599448.0,,,
2025-11-14 15:00:00,,989166.5,,,
2025-11-14 20:45:00,,1304024.0,,,
2025-11-15 00:00:00,,,,49.71,48.5
2025-11-15 02:30:00,,728689.5,,,
2025-11-15 08:15:00,,1147096.5,,,
2025-11-15 14:00:00,,866349.0,,,
2025-11-15 19:45:00,,1179968.5,,,
2025-11-16 00:00:00,581693.0,,1.5470192012578614,48.5,49.64
2025-11-16 01:30:00,,117591.5,,,
2025-11-16 07:15:00,,991860.0,,,
2025-11-16 13:00:00,,536484.0,,,
2025-11-16 18:45:00,,764326.0,,,
2025-11-17 00:00:00,415346.0,,1.6296327983870966,49.64,50.62
2025-11-17 00:30:00,,463774.0,,,
2025-11-17 06:15:00,,4046484.5,,,
2025-11-17 12:00:00,,3912128.5,,,
2025-11-17 17:45:00,,3603204.0,,,
2025-11-17 23:30:00,,474117.0,,,
2025-11-18 00:00:00,317034.0,,1.5420716992481203,50.62,50.52
2025-11-18 05:15:00,,1598663.0,,,
2025-11-18 11:00:00,,1834716.0,,,
2025-11-18 16:45:00,,951974.0,,,
2025-11-18 22:30:00,,1854883.0,,,
2025-11-19 00:00:00,361600.0,,1.5538528248175183,50.52,51.04
2025-11-19 04:15:00,,1288058.5,,,
2025-11-19 10:00:00,,751597.0,,,
2025-11-19 15:45:00,,348858.0,,,
2025-11-19 21:30:00,,2608742.5,,,
2025-11-20 00:00:00,361688.0,,1.6422474045801525,51.04,54.65
2025-11-20 03:15:00,,486656.5,,,
2025-11-20 09:00:00,,925691.5,,,
2025-11-20 14:45:00,,335574.5,,,
2025-11-20 20:30:00,,613309.0,,,
2025-11-21 00:00:00,413019.0,,1.5499346754966894,54.65,57.38
2025-11-21 02:15:00,,1616335.0,,,
2025-11-21 08:00:00,,1458787.0,,,
2025-11-21 13:45:00,,2385673.5,,,
2025-11-21 19:30:00,,318717.5,,,
2025-11-22 00:00:00,472172.0,,1.4938893846153851,57.38,59.16
2025-11-22 01:15:00,,828299.0,,,
2025-11-22 07:00:00,,295663.0,,,
2025-11-22 12:45:00,,223887.0,,,
2025-11-22 18:30:00,,787836.0,,,
2025-11-23 00:00:00,316988.0,,1.5849713661971827,59.16,56.5
2025-11-23 00:15:00,,1382055.5,,,
2025-11-23 06:00:00,,174250.5,,,
2025-11-23 11:45:00,,372997.5,,,
2025-11-23 17:30:00,,2767344.5,,,
2025-11-23 23:15:00,,207393.0,,,
2025-11-24 00:00:00,399923.0,,1.5760912867132868,56.5,53.31
2025-11-24 05:00:00,,2006644.5,,,
2025-11-24 10:45:00,,1216010.5,,,
2025-11-24 16:30:00,,2257049.5,,,
2025-11-24 22:15:00,,985072.5,,,
2025-11-25 00:00:00,350651.0,,1.578018591304348,53.77,52.56
2025-11-25 04:00:00,,834160.0,,,
2025-11-25 09:45:00,,1652281.5,,,
2025-11-25 15:30:00,,1858970.0,,,
2025-11-25 21:15:00,,2051114.0,,,
2025-11-26 00:00:00,476857.0,,1.604467841463415,52.56,49.92
2025-11-26 03:00:00,,953097.0,,,
2025-11-26 08:45:00,,272068.5,,,
2025-11-26 14:30:00,,486412.5,,,
2025-11-26 20:15:00,,259841.5,,,
2025-11-27 00:00:00,403591.0,,1.548441972027972,49.92,49.31
2025-11-27 02:00:00,,4125860.0,,,
2025-11-27 07:45:00,,1298337.0,,,
2025-11-27 13:30:00,,206467.0,,,
2025-11-27 19:15:00,,819625.5,,,
2025-11-28 00:00:00,511503.0,,1.5340384133333331,49.31,48.7
2025-11-28 01:00:00,,453043.5,,,
2025-11-28 06:45:00,,959086.5,,,
2025-11-28 12:30:00,,1181971.5,,,
2025-11-28 18:15:00,,1644767.5,,,
2025-11-29 00:00:00,400546.0,934089.5,1.5935075328467156,48.7,49.13
2025-11-29 05:45:00,,332268.0,,,
2025-11-29 11:30:00,,678208.0,,,
2025-11-29 17:15:00,,790906.5,,,
2025-11-29 23:00:00,,475495.5,,,
2025-11-30 00:00:00,517352.0,,1.6096999101796403,49.13,48.78
2025-11-30 04:45:00,,140469.5,,,
2025-11-30 10:30:00,,235172.5,,,
2025-11-30 16:15:00,,310252.5,,,
2025-11-30 22:00:00,,328266.5,,,
2025-12-01 00:00:00,401908.0,,1.5683729624060156,48.78,53.13
2025-12-01 03:45:00,,2111841.0,,,
2025-12-01 09:30:00,,1429108.0,,,
2025-12-01 15:15:00,,4646386.0,,,
2025-12-01 21:00:00,,5153186.5,,,
2025-12-02 00:00:00,412455.0,,1.5904132362204724,53.13,49.24
2025-12-02 02:45:00,,534861.0,,,
2025-12-02 08:30:00,,1489091.5,,,
2025-12-02 14:15:00,,1810928.5,,,
2025-12-02 20:00:00,,981658.5,,,
2025-12-03 00:00:00,429419.0,,1.510216265151515,49.24,47.44
2025-12-03 01:45:00,,166484.0,,,
2025-12-03 07:30:00,,705664.5,,,
2025-12-03 13:15:00,,1196404.0,,,
2025-12-03 19:00:00,,4585041.0,,,
2025-12-04 00:00:00,413939.0,,1.5589369924242424,47.44,48.03
2025-12-04 00:45:00,,1201499.5,,,
2025-12-04 06:30:00,,1022672.0,,,
2025-12-04 12:15:00,,1159326.5,,,
2025-12-04 18:00:00,,638165.0,,,
2025-12-04 23:45:00,,1295616.5,,,
2025-12-05 00:00:00,356197.0,,1.572362966386555,48.03,48.94
2025-12-05 05:30:00,,1575170.5,,,
2025-12-05 11:15:00,,4734642.5,,,
2025-12-05 17:00:00,,587116.5,,,
2025-12-05 22:45:00,,2042193.5,,,
2025-12-06 00:00:00,526933.0,,1.4321202453987731,48.94,49.0
2025-12-06 04:30:00,,721953.5,,,
2025-12-06 10:15:00,,372248.5,,,
2025-12-06 16:00:00,,194263.0,,,
2025-12-06 21:45:00,,307011.5,,,
2025-12-07 00:00:00,543060.0,,1.5193290999999998,49.0,49.65
2025-12-07 03:30:00,,609185.5,,,
2025-12-07 09:15:00,,332475.5,,,
2025-12-07 15:00:00,,856417.5,,,
2025-12-07 20:45:00,,1630089.0,,,
2025-12-08 00:00:00,580087.0,,1.5358437364864868,49.64,49.01
2025-12-08 02:30:00,,204867.0,,,
2025-12-08 08:15:00,,605934.0,,,
2025-12-08 14:00:00,,2453838.5,,,
2025-12-08 19:45:00,,427940.5,,,
2025-12-09 00:00:00,448761.0,,1.5718987906976756,49.01,46.44
2025-12-09 01:30:00,,1800529.0,,,
2025-12-09 07:15:00,,503939.5,,,
2025-12-09 13:00:00,,423374.5,,,
2025-12-09 18:45:00,,1363389.0,,,
2025-12-10 00:00:00,550289.0,,1.5262322000000006,46.44,44.92
2025-12-10 00:30:00,,237898.0,,,
2025-12-10 06:15:00,,287438.0,,,
2025-12-10 12:00:00,,542624.0,,,
2025-12-10 17:45:00,,2320681.0,,,
2025-12-10 23:30:00,,852046.5,,,
2025-12-11 00:00:00,472673.0,,1.5479402125000001,44.92,44.46
2025-12-11 05:15:00,,551337.5,,,
2025-12-11 11:00:00,,219459.5,,,
2025-12-11 16:45:00,,405188.0,,,
2025-12-11 22:30:00,,1496849.5,,,
2025-12-12 00:00:00,416978.0,,1.5977671448275859,44.46,44.22
2025-12-12 04:15:00,,149326.5,,,
2025-12-12 10:00:00,,510983.5,,,
2025-12-12 15:45:00,,522635.5,,,
2025-12-12 21:30:00,,654245.5,,,
2025-12-13 00:00:00,495768.0,,1.586394188811189,44.22,44.65
2025-12-13 03:15:00,,747990.0,,,
2025-12-13 09:00:00,,562273.5,,,
2025-12-13 14:45:00,,156270.5,,,
2025-12-13 20:30:00,,526578.5,,,
2025-12-14 00:00:00,416510.0,,1.4492614218749995,44.65,46.74
2025-12-14 02:15:00,,1035820.5,,,
2025-12-14 08:00:00,,330419.5,,,
2025-12-14 13:45:00,,437740.0,,,
2025-12-14 19:30:00,,1426969.5,,,
2025-12-15 00:00:00,423165.0,,1.5291941940298508,46.74,46.68
2025-12-15 01:15:00,,1323836.0,,,
2025-12-15 07:00:00,,262509.5,,,
2025-12-15 12:45:00,,343113.0,,,
2025-12-15 18:30:00,,283765.5,,,
2025-12-16 00:00:00,443548.0,,1.4862120272108836,46.39,45.69
2025-12-16 00:15:00,,345397.0,,,
2025-12-16 06:00:00,,1260525.0,,,
2025-12-16 11:45:00,,306522.5,,,
2025-12-16 17:30:00,,573666.5,,,
2025-12-16 23:15:00,,420313.0,,,
2025-12-17 00:00:00,446327.0,,1.5104421594202893,45.69,47.0
2025-12-17 05:00:00,,381014.0,,,
2025-12-17 10:45:00,,577163.0,,,
2025-12-17 16:30:00,,1045372.5,,,
2025-12-17 22:15:00,,896815.5,,,
2025-12-18 00:00:00,463683.0,,1.5438726319444445,47.0,47.48
2025-12-18 04:00:00,,2398384.5,,,
2025-12-18 09:45:00,,2234588.0,,,
2025-12-18 15:30:00,,331225.0,,,
2025-12-18 21:15:00,,1993569.5,,,
2025-12-19 00:00:00,433955.0,,1.5370681862068964,47.48,45.06
2025-12-19 03:00:00,,1069533.5,,,
2025-12-19 08:45:00,,876784.0,,,
2025-12-19 14:30:00,,4592114.0,,,
2025-12-19 20:15:00,,654319.0,,,
2025-12-20 00:00:00,440724.0,,1.491643278911564,45.06,45.11
2025-12-20 02:00:00,,240560.5,,,
2025-12-20 07:45:00,,794376.5,,,
2025-12-20 13:30:00,,977060.5,,,
2025-12-20 19:15:00,,234146.5,,,
2025-12-21 00:00:00,440949.0,,1.4662638695652173,45.11,45.07
2025-12-21 01:00:00,,331663.0,,,
2025-12-21 06:45:00,,268495.0,,,
2025-12-21 12:30:00,,346422.5,,,
2025-12-21 18:15:00,,546242.0,,,
2025-12-22 00:00:00,427075.0,846168.5,1.4905679568345314,45.07,45.09
2025-12-22 05:45:00,,606700.5,,,
2025-12-22 11:30:00,,1064972.5,,,
2025-12-22 17:15:00,,1167783.5,,,
2025-12-22 23:00:00,,288301.5,,,
2025-12-23 00:00:00,430835.0,,1.47643055862069,45.09,43.4
2025-12-23 04:45:00,,207927.5,,,
2025-12-23 10:30:00,,1338861.0,,,
2025-12-23 16:15:00,,707776.0,,,
2025-12-23 22:00:00,,233473.5,,,
2025-12-24 00:00:00,501061.0,,1.588491088050315,43.4,42.81
2025-12-24 03:45:00,,224789.0,,,
2025-12-24 09:30:00,,1624475.0,,,
2025-12-24 15:15:00,,381324.5,,,
2025-12-24 21:00:00,,252329.0,,,
2025-12-25 00:00:00,463893.0,,1.5509371304347832,42.81,42.55
2025-12-25 02:45:00,,710426.0,,,
2025-12-25 08:30:00,,1264254.5,,,
2025-12-25 14:15:00,,389204.5,,,
2025-12-25 20:00:00,,236210.5,,,
2025-12-26 00:00:00,516912.0,,1.472723487179487,42.55,41.04
2025-12-26 01:45:00,,458501.0,,,
2025-12-26 07:30:00,,2270375.0,,,
2025-12-26 13:15:00,,429799.0,,,
2025-12-26 19:00:00,,909877.0,,,
2025-12-27 00:00:00,470755.0,,1.5765772720588236,41.04,41.83
2025-12-27 00:45:00,,597457.5,,,
2025-12-27 06:30:00,,717923.0,,,
2025-12-27 12:15:00,,208571.0,,,
2025-12-27 18:00:00,,686036.5,,,
2025-12-27 23:45:00,,907575.5,,,
2025-12-28 00:00:00,543818.0,,1.489781883870967,41.83,42.11
2025-12-28 05:30:00,,104615.5,,,
2025-12-28 11:15:00,,1198432.5,,,
2025-12-28 17:00:00,,313036.0,,,
2025-12-28 22:45:00,,1766114.5,,,
2025-12-29 00:00:00,547046.0,,1.564140298701299,42.11,42.25
2025-12-29 04:30:00,,606176.5,,,
2025-12-29 10:15:00,,362253.5,,,
2025-12-29 16:00:00,,886019.0,,,
2025-12-29 21:45:00,,192865.0,,,
2025-12-30 00:00:00,369287.0,,1.5496367563025217,42.25,42.79
2025-12-30 03:30:00,,491574.5,,,
2025-12-30 09:15:00,,588040.5,,,
2025-12-30 15:00:00,,409124.0,,,
2025-12-30 20:45:00,,1843859.5,,,
2025-12-31 00:00:00,407925.0,,1.5246401353383454,42.79,43.01
2025-12-31 02:30:00,,255743.5,,,
2025-12-31 08:15:00,,1040186.0,,,
2025-12-31 14:00:00,,1691952.0,,,
2025-12-31 19:45:00,,441889.0,,,
2026-01-01 00:00:00,468950.0,,1.4417101920529802,43.01,42.22
2026-01-01 01:30:00,,255697.5,,,
2026-01-01 07:15:00,,854069.0,,,
2026-01-01 13:00:00,,650265.0,,,
2026-01-01 18:45:00,,511947.5,,,
2026-01-02 00:00:00,458812.0,,1.4830104027777784,42.22,43.43
2026-01-02 00:30:00,,205297.0,,,
2026-01-02 06:15:00,,128480.0,,,
2026-01-02 12:00:00,,1804291.0,,,
2026-01-02 17:45:00,,1086308.0,,,
2026-01-02 23:30:00,,442071.0,,,
2026-01-03 00:00:00,501135.0,,1.4732106709677417,43.43,44.4
2026-01-03 05:15:00,,385111.0,,,
2026-01-03 11:00:00,,205299.0,,,
2026-01-03 16:45:00,,919799.5,,,
2026-01-03 22:30:00,,165965.0,,,
2026-01-04 00:00:00,474373.0,,1.498825937931034,44.4,44.39
2026-01-04 04:15:00,,2599127.0,,,
2026-01-04 10:00:00,,878529.5,,,
2026-01-04 15:45:00,,186088.5,,,
2026-01-04 21:30:00,,137777.0,,,
2026-01-05 00:00:00,409439.0,,1.5822985378787884,44.39,43.94
2026-01-05 03:15:00,,263093.5,,,
2026-01-05 09:00:00,,380279.0,,,
2026-01-05 14:45:00,,606742.5,,,
2026-01-05 20:30:00,,3368741.0,,,
2026-01-06 00:00:00,424717.0,,1.6353218923076929,43.94,44.09
2026-01-06 02:15:00,,1395678.0,,,
2026-01-06 08:00:00,,239142.0,,,
2026-01-06 13:45:00,,2363761.5,,,
2026-01-06 19:30:00,,1685643.5,,,
2026-01-07 00:00:00,425015.0,,1.6063948979591844,44.09,44.64
2026-01-07 01:15:00,,292074.0,,,
2026-01-07 07:00:00,,321293.5,,,
2026-01-07 12:45:00,,221494.0,,,
2026-01-07 18:30:00,,552662.5,,,
2026-01-08 00:00:00,334275.0,,1.6113041893939395,44.64,43.24
2026-01-08 00:15:00,,362002.0,,,
2026-01-08 06:00:00,,373017.5,,,
2026-01-08 11:45:00,,255288.0,,,
2026-01-08 17:30:00,,540729.0,,,
2026-01-08 23:15:00,,2451944.5,,,
2026-01-09 00:00:00,355503.0,,1.623150232394367,43.24,40.52
2026-01-09 05:00:00,,621614.0,,,
2026-01-09 10:45:00,,333097.5,,,
2026-01-09 16:30:00,,256095.5,,,
2026-01-09 22:15:00,,644079.5,,,
